Suburb,Rooms,Type,Price,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,price_avg,price_min,price_max
Albert Park,2,h,1340000.0,3.3,3206.0,1.0,0.0,136.0,,,Port Phillip,-37.846,144.9517,223.42,50.0,750.0
Albert Park,3,h,1801000.0,3.3,3206.0,1.0,1.0,202.0,,,Port Phillip,-37.8429,144.9493,233.58333333333334,40.0,1024.0
Albert Park,3,h,1801000.0,3.3,3206.0,1.0,1.0,202.0,,,Port Phillip,-37.8429,144.9493,223.42,50.0,750.0
Albert Park,3,h,3755000.0,3.3,3206.0,2.0,2.0,325.0,,,Port Phillip,-37.8413,144.95,233.58333333333334,40.0,1024.0
Albert Park,3,h,3755000.0,3.3,3206.0,2.0,2.0,325.0,,,Port Phillip,-37.8413,144.95,223.42,50.0,750.0
Albert Park,4,h,2140000.0,3.3,3206.0,2.0,1.0,183.0,145.0,1880.0,Port Phillip,-37.8434,144.9495,233.58333333333334,40.0,1024.0
Albert Park,4,h,2140000.0,3.3,3206.0,2.0,1.0,183.0,145.0,1880.0,Port Phillip,-37.8434,144.9495,223.42,50.0,750.0
Albert Park,2,h,1750000.0,3.3,3206.0,1.0,1.0,162.0,,,Port Phillip,-37.8416,144.9488,233.58333333333334,40.0,1024.0
Albert Park,2,h,1750000.0,3.3,3206.0,1.0,1.0,162.0,,,Port Phillip,-37.8416,144.9488,223.42,50.0,750.0
Albert Park,2,h,980000.0,3.3,3206.0,1.0,0.0,79.0,68.0,1890.0,Port Phillip,-37.8387,144.9519,233.58333333333334,40.0,1024.0
Albert Park,2,h,980000.0,3.3,3206.0,1.0,0.0,79.0,68.0,1890.0,Port Phillip,-37.8387,144.9519,223.42,50.0,750.0
Albert Park,3,h,2030000.0,3.3,3206.0,2.0,0.0,152.0,,,Port Phillip,-37.8488,144.9551,233.58333333333334,40.0,1024.0
Albert Park,3,h,2030000.0,3.3,3206.0,2.0,0.0,152.0,,,Port Phillip,-37.8488,144.9551,223.42,50.0,750.0
Albert Park,3,h,1740000.0,3.3,3206.0,2.0,2.0,147.0,134.0,1890.0,Port Phillip,-37.8448,144.9453,233.58333333333334,40.0,1024.0
Albert Park,3,h,1740000.0,3.3,3206.0,2.0,2.0,147.0,134.0,1890.0,Port Phillip,-37.8448,144.9453,223.42,50.0,750.0
Albert Park,1,h,985000.0,3.3,3206.0,1.0,0.0,81.0,54.0,1900.0,Port Phillip,-37.8411,144.9497,233.58333333333334,40.0,1024.0
Albert Park,1,h,985000.0,3.3,3206.0,1.0,0.0,81.0,54.0,1900.0,Port Phillip,-37.8411,144.9497,223.42,50.0,750.0
Alphington,4,h,2000000.0,6.4,3078.0,2.0,4.0,853.0,263.0,1930.0,Darebin,-37.7707,145.0318,114.30555555555556,19.0,400.0
Alphington,4,h,2000000.0,6.4,3078.0,2.0,4.0,853.0,263.0,1930.0,Darebin,-37.7707,145.0318,108.26315789473684,19.0,400.0
Alphington,3,h,1110000.0,6.4,3078.0,2.0,2.0,208.0,,2013.0,Yarra,-37.7854,145.0325,114.30555555555556,19.0,400.0
Alphington,3,h,1110000.0,6.4,3078.0,2.0,2.0,208.0,,2013.0,Yarra,-37.7854,145.0325,108.26315789473684,19.0,400.0
Alphington,3,h,1492000.0,6.4,3078.0,2.0,2.0,411.0,,,Darebin,-37.7713,145.0279,114.30555555555556,19.0,400.0
Alphington,3,h,1492000.0,6.4,3078.0,2.0,2.0,411.0,,,Darebin,-37.7713,145.0279,108.26315789473684,19.0,400.0
Alphington,4,h,1717500.0,6.4,3078.0,2.0,1.0,599.0,203.0,1925.0,Darebin,-37.7717,145.031,114.30555555555556,19.0,400.0
Alphington,4,h,1717500.0,6.4,3078.0,2.0,1.0,599.0,203.0,1925.0,Darebin,-37.7717,145.031,108.26315789473684,19.0,400.0
Alphington,5,h,2840000.0,6.4,3078.0,4.0,4.0,809.0,165.0,1910.0,Darebin,-37.775,145.0268,114.30555555555556,19.0,400.0
Alphington,5,h,2840000.0,6.4,3078.0,4.0,4.0,809.0,165.0,1910.0,Darebin,-37.775,145.0268,108.26315789473684,19.0,400.0
Alphington,2,u,525500.0,6.4,3078.0,1.0,1.0,88.0,60.0,1960.0,Darebin,-37.7791,145.0306,114.30555555555556,19.0,400.0
Alphington,2,u,525500.0,6.4,3078.0,1.0,1.0,88.0,60.0,1960.0,Darebin,-37.7791,145.0306,108.26315789473684,19.0,400.0
Alphington,2,t,805000.0,6.4,3078.0,2.0,3.0,155.0,140.0,2004.0,Darebin,-37.7804,145.0308,114.30555555555556,19.0,400.0
Alphington,2,t,805000.0,6.4,3078.0,2.0,3.0,155.0,140.0,2004.0,Darebin,-37.7804,145.0308,108.26315789473684,19.0,400.0
Alphington,3,h,2000000.0,6.4,3078.0,3.0,2.0,686.0,,,Darebin,-37.78,145.0341,114.30555555555556,19.0,400.0
Alphington,3,h,2000000.0,6.4,3078.0,3.0,2.0,686.0,,,Darebin,-37.78,145.0341,108.26315789473684,19.0,400.0
Alphington,3,h,1540000.0,6.4,3078.0,1.0,2.0,592.0,,,Darebin,-37.7755,145.0288,114.30555555555556,19.0,400.0
Alphington,3,h,1540000.0,6.4,3078.0,1.0,2.0,592.0,,,Darebin,-37.7755,145.0288,108.26315789473684,19.0,400.0
Alphington,2,u,820000.0,6.4,3078.0,1.0,1.0,183.0,,,Darebin,-37.7747,145.0264,114.30555555555556,19.0,400.0
Alphington,2,u,820000.0,6.4,3078.0,1.0,1.0,183.0,,,Darebin,-37.7747,145.0264,108.26315789473684,19.0,400.0
Alphington,4,h,1830000.0,6.4,3078.0,2.0,2.0,606.0,112.0,1970.0,Darebin,-37.7743,145.0316,114.30555555555556,19.0,400.0
Alphington,4,h,1830000.0,6.4,3078.0,2.0,2.0,606.0,112.0,1970.0,Darebin,-37.7743,145.0316,108.26315789473684,19.0,400.0
Alphington,4,h,2100000.0,6.4,3078.0,2.0,2.0,575.0,271.0,2008.0,Darebin,-37.7723,145.0319,114.30555555555556,19.0,400.0
Alphington,4,h,2100000.0,6.4,3078.0,2.0,2.0,575.0,271.0,2008.0,Darebin,-37.7723,145.0319,108.26315789473684,19.0,400.0
Alphington,3,h,865000.0,6.4,3078.0,1.0,1.0,180.0,131.0,2010.0,Darebin,-37.7802,145.0243,114.30555555555556,19.0,400.0
Alphington,3,h,865000.0,6.4,3078.0,1.0,1.0,180.0,131.0,2010.0,Darebin,-37.7802,145.0243,108.26315789473684,19.0,400.0
Alphington,3,h,1165000.0,6.4,3078.0,1.0,2.0,979.0,,,Yarra,-37.7792,145.029,114.30555555555556,19.0,400.0
Alphington,3,h,1165000.0,6.4,3078.0,1.0,2.0,979.0,,,Yarra,-37.7792,145.029,108.26315789473684,19.0,400.0
Alphington,4,h,1900000.0,6.4,3078.0,2.0,2.0,556.0,272.0,1930.0,Yarra,-37.7844,145.0225,114.30555555555556,19.0,400.0
Alphington,4,h,1900000.0,6.4,3078.0,2.0,2.0,556.0,272.0,1930.0,Yarra,-37.7844,145.0225,108.26315789473684,19.0,400.0
Alphington,3,h,1485000.0,6.4,3078.0,0.0,0.0,597.0,,,Darebin,-37.7781,145.0284,114.30555555555556,19.0,400.0
Alphington,3,h,1485000.0,6.4,3078.0,0.0,0.0,597.0,,,Darebin,-37.7781,145.0284,108.26315789473684,19.0,400.0
Alphington,4,h,1950000.0,6.4,3078.0,2.0,3.0,589.0,210.0,1920.0,Darebin,-37.7719,145.0309,114.30555555555556,19.0,400.0
Alphington,4,h,1950000.0,6.4,3078.0,2.0,3.0,589.0,210.0,1920.0,Darebin,-37.7719,145.0309,108.26315789473684,19.0,400.0
Altona,3,h,520000.0,13.8,3018.0,2.0,1.0,352.0,242.0,2015.0,Hobsons Bay,-37.87,144.825,80.0,35.0,161.0
Altona,3,h,520000.0,13.8,3018.0,2.0,1.0,352.0,242.0,2015.0,Hobsons Bay,-37.87,144.825,88.0,24.0,251.0
Altona,5,h,1525000.0,13.8,3018.0,3.0,3.0,729.0,268.0,2005.0,Hobsons Bay,-37.8721,144.8105,80.0,35.0,161.0
Altona,5,h,1525000.0,13.8,3018.0,3.0,3.0,729.0,268.0,2005.0,Hobsons Bay,-37.8721,144.8105,88.0,24.0,251.0
Altona,2,t,720000.0,13.8,3018.0,1.0,2.0,292.0,125.0,2013.0,Hobsons Bay,-37.8687,144.8197,80.0,35.0,161.0
Altona,2,t,720000.0,13.8,3018.0,1.0,2.0,292.0,125.0,2013.0,Hobsons Bay,-37.8687,144.8197,88.0,24.0,251.0
Altona,3,h,1120000.0,13.8,3018.0,1.0,2.0,506.0,120.0,1930.0,Hobsons Bay,-37.8693,144.8375,80.0,35.0,161.0
Altona,3,h,1120000.0,13.8,3018.0,1.0,2.0,506.0,120.0,1930.0,Hobsons Bay,-37.8693,144.8375,88.0,24.0,251.0
Altona,4,h,780000.0,13.8,3018.0,1.0,4.0,655.0,,,Hobsons Bay,-37.868,144.8154,80.0,35.0,161.0
Altona,4,h,780000.0,13.8,3018.0,1.0,4.0,655.0,,,Hobsons Bay,-37.868,144.8154,88.0,24.0,251.0
Altona,3,u,630000.0,13.8,3018.0,1.0,2.0,311.0,94.0,1955.0,Hobsons Bay,-37.8702,144.8143,80.0,35.0,161.0
Altona,3,u,630000.0,13.8,3018.0,1.0,2.0,311.0,94.0,1955.0,Hobsons Bay,-37.8702,144.8143,88.0,24.0,251.0
Altona,2,u,406000.0,13.8,3018.0,1.0,1.0,65.0,,,Hobsons Bay,-37.8693,144.8171,80.0,35.0,161.0
Altona,2,u,406000.0,13.8,3018.0,1.0,1.0,65.0,,,Hobsons Bay,-37.8693,144.8171,88.0,24.0,251.0
Altona,3,h,660000.0,13.8,3018.0,1.0,1.0,602.0,123.0,1955.0,Hobsons Bay,-37.8616,144.8116,80.0,35.0,161.0
Altona,3,h,660000.0,13.8,3018.0,1.0,1.0,602.0,123.0,1955.0,Hobsons Bay,-37.8616,144.8116,88.0,24.0,251.0
Altona,3,h,683500.0,13.8,3018.0,1.0,1.0,530.0,,,Hobsons Bay,-37.8594,144.817,80.0,35.0,161.0
Altona,3,h,683500.0,13.8,3018.0,1.0,1.0,530.0,,,Hobsons Bay,-37.8594,144.817,88.0,24.0,251.0
Altona,2,u,580000.0,13.8,3018.0,1.0,1.0,225.0,93.0,1988.0,Hobsons Bay,-37.8696,144.827,80.0,35.0,161.0
Altona,2,u,580000.0,13.8,3018.0,1.0,1.0,225.0,93.0,1988.0,Hobsons Bay,-37.8696,144.827,88.0,24.0,251.0
Altona,3,h,1335000.0,13.8,3018.0,1.0,4.0,777.0,22.0,1953.0,Hobsons Bay,-37.8697,144.8249,80.0,35.0,161.0
Altona,3,h,1335000.0,13.8,3018.0,1.0,4.0,777.0,22.0,1953.0,Hobsons Bay,-37.8697,144.8249,88.0,24.0,251.0
Altona,3,t,800000.0,13.8,3018.0,2.0,2.0,280.0,,1997.0,Hobsons Bay,-37.8734,144.8143,80.0,35.0,161.0
Altona,3,t,800000.0,13.8,3018.0,2.0,2.0,280.0,,1997.0,Hobsons Bay,-37.8734,144.8143,88.0,24.0,251.0
Altona,2,u,510000.0,13.8,3018.0,1.0,1.0,127.0,76.0,1990.0,Hobsons Bay,-37.8686,144.8182,80.0,35.0,161.0
Altona,2,u,510000.0,13.8,3018.0,1.0,1.0,127.0,76.0,1990.0,Hobsons Bay,-37.8686,144.8182,88.0,24.0,251.0
Altona,4,h,1070000.0,13.8,3018.0,2.0,2.0,695.0,,,Hobsons Bay,-37.8733,144.8147,80.0,35.0,161.0
Altona,4,h,1070000.0,13.8,3018.0,2.0,2.0,695.0,,,Hobsons Bay,-37.8733,144.8147,88.0,24.0,251.0
Altona,2,u,425000.0,13.8,3018.0,1.0,2.0,115.0,57.0,1980.0,Hobsons Bay,-37.871,144.8185,80.0,35.0,161.0
Altona,2,u,425000.0,13.8,3018.0,1.0,2.0,115.0,57.0,1980.0,Hobsons Bay,-37.871,144.8185,88.0,24.0,251.0
Altona,3,u,605000.0,13.8,3018.0,2.0,2.0,230.0,,,Hobsons Bay,-37.8646,144.827,80.0,35.0,161.0
Altona,3,u,605000.0,13.8,3018.0,2.0,2.0,230.0,,,Hobsons Bay,-37.8646,144.827,88.0,24.0,251.0
Altona,3,t,705000.0,13.8,3018.0,2.0,2.0,197.0,152.0,,Hobsons Bay,-37.8579,144.8181,80.0,35.0,161.0
Altona,3,t,705000.0,13.8,3018.0,2.0,2.0,197.0,152.0,,Hobsons Bay,-37.8579,144.8181,88.0,24.0,251.0
Altona,4,h,845000.0,13.8,3018.0,1.0,2.0,745.0,130.0,1950.0,Hobsons Bay,-37.8658,144.8155,80.0,35.0,161.0
Altona,4,h,845000.0,13.8,3018.0,1.0,2.0,745.0,130.0,1950.0,Hobsons Bay,-37.8658,144.8155,88.0,24.0,251.0
Altona,3,t,743000.0,13.8,3018.0,2.0,2.0,211.0,176.0,,Hobsons Bay,-37.8698,144.816,80.0,35.0,161.0
Altona,3,t,743000.0,13.8,3018.0,2.0,2.0,211.0,176.0,,Hobsons Bay,-37.8698,144.816,88.0,24.0,251.0
Altona,3,u,730000.0,13.8,3018.0,2.0,1.0,69.0,141.0,2014.0,Hobsons Bay,-37.868,144.8286,80.0,35.0,161.0
Altona,3,u,730000.0,13.8,3018.0,2.0,1.0,69.0,141.0,2014.0,Hobsons Bay,-37.868,144.8286,88.0,24.0,251.0
Altona,3,h,635000.0,13.8,3018.0,1.0,4.0,625.0,,1960.0,Hobsons Bay,-37.8611,144.8114,80.0,35.0,161.0
Altona,3,h,635000.0,13.8,3018.0,1.0,4.0,625.0,,1960.0,Hobsons Bay,-37.8611,144.8114,88.0,24.0,251.0
Altona,2,u,620000.0,13.8,3018.0,1.0,1.0,168.0,,,Hobsons Bay,-37.8676,144.8202,80.0,35.0,161.0
Altona,2,u,620000.0,13.8,3018.0,1.0,1.0,168.0,,,Hobsons Bay,-37.8676,144.8202,88.0,24.0,251.0
Altona,2,u,447000.0,13.8,3018.0,1.0,1.0,137.0,77.0,1990.0,Hobsons Bay,-37.8655,144.8299,80.0,35.0,161.0
Altona,2,u,447000.0,13.8,3018.0,1.0,1.0,137.0,77.0,1990.0,Hobsons Bay,-37.8655,144.8299,88.0,24.0,251.0
Altona,3,u,730000.0,13.8,3018.0,2.0,1.0,70.0,,,Hobsons Bay,-37.868,144.8287,80.0,35.0,161.0
Altona,3,u,730000.0,13.8,3018.0,2.0,1.0,70.0,,,Hobsons Bay,-37.868,144.8287,88.0,24.0,251.0
Altona,3,h,678000.0,13.8,3018.0,1.0,2.0,606.0,87.0,1950.0,Hobsons Bay,-37.8608,144.8124,80.0,35.0,161.0
Altona,3,h,678000.0,13.8,3018.0,1.0,2.0,606.0,87.0,1950.0,Hobsons Bay,-37.8608,144.8124,88.0,24.0,251.0
Altona,2,u,580000.0,13.8,3018.0,2.0,1.0,175.0,76.0,2013.0,Hobsons Bay,-37.8687,144.8268,80.0,35.0,161.0
Altona,2,u,580000.0,13.8,3018.0,2.0,1.0,175.0,76.0,2013.0,Hobsons Bay,-37.8687,144.8268,88.0,24.0,251.0
Altona,3,h,712000.0,13.8,3018.0,1.0,2.0,363.0,,,Hobsons Bay,-37.8674,144.8375,80.0,35.0,161.0
Altona,3,h,712000.0,13.8,3018.0,1.0,2.0,363.0,,,Hobsons Bay,-37.8674,144.8375,88.0,24.0,251.0
Altona,3,h,840000.0,13.8,3018.0,2.0,2.0,534.0,136.0,1965.0,Hobsons Bay,-37.86,144.8245,80.0,35.0,161.0
Altona,3,h,840000.0,13.8,3018.0,2.0,2.0,534.0,136.0,1965.0,Hobsons Bay,-37.86,144.8245,88.0,24.0,251.0
Altona,3,h,980000.0,13.8,3018.0,1.0,2.0,724.0,,,Hobsons Bay,-37.8672,144.817,80.0,35.0,161.0
Altona,3,h,980000.0,13.8,3018.0,1.0,2.0,724.0,,,Hobsons Bay,-37.8672,144.817,88.0,24.0,251.0
Altona,3,t,605100.0,13.8,3018.0,2.0,0.0,265.0,,,Hobsons Bay,-37.8583,144.8172,80.0,35.0,161.0
Altona,3,t,605100.0,13.8,3018.0,2.0,0.0,265.0,,,Hobsons Bay,-37.8583,144.8172,88.0,24.0,251.0
Altona,3,h,880000.0,13.8,3018.0,3.0,1.0,577.0,,,Hobsons Bay,-37.8699,144.8235,80.0,35.0,161.0
Altona,3,h,880000.0,13.8,3018.0,3.0,1.0,577.0,,,Hobsons Bay,-37.8699,144.8235,88.0,24.0,251.0
Altona,3,u,577000.0,13.8,3018.0,2.0,1.0,205.0,113.0,2007.0,Hobsons Bay,-37.8684,144.815,80.0,35.0,161.0
Altona,3,u,577000.0,13.8,3018.0,2.0,1.0,205.0,113.0,2007.0,Hobsons Bay,-37.8684,144.815,88.0,24.0,251.0
Altona,4,h,1030000.0,13.8,3018.0,1.0,0.0,797.0,,,Hobsons Bay,-37.8663,144.8387,80.0,35.0,161.0
Altona,4,h,1030000.0,13.8,3018.0,1.0,0.0,797.0,,,Hobsons Bay,-37.8663,144.8387,88.0,24.0,251.0
Altona,3,u,605000.0,13.8,3018.0,1.0,2.0,181.0,,,Hobsons Bay,-37.8659,144.822,80.0,35.0,161.0
Altona,3,u,605000.0,13.8,3018.0,1.0,2.0,181.0,,,Hobsons Bay,-37.8659,144.822,88.0,24.0,251.0
Altona,3,h,753000.0,13.8,3018.0,2.0,2.0,529.0,,,Hobsons Bay,-37.8612,144.8247,80.0,35.0,161.0
Altona,3,h,753000.0,13.8,3018.0,2.0,2.0,529.0,,,Hobsons Bay,-37.8612,144.8247,88.0,24.0,251.0
Altona,2,h,857000.0,13.8,3018.0,2.0,1.0,675.0,100.0,1950.0,Hobsons Bay,-37.8653,144.8129,80.0,35.0,161.0
Altona,2,h,857000.0,13.8,3018.0,2.0,1.0,675.0,100.0,1950.0,Hobsons Bay,-37.8653,144.8129,88.0,24.0,251.0
Altona,3,h,1500000.0,13.8,3018.0,1.0,1.0,929.0,,,Hobsons Bay,-37.8651,144.832,80.0,35.0,161.0
Altona,3,h,1500000.0,13.8,3018.0,1.0,1.0,929.0,,,Hobsons Bay,-37.8651,144.832,88.0,24.0,251.0
Altona,3,u,730000.0,13.8,3018.0,2.0,1.0,70.0,3.0,2014.0,Hobsons Bay,-37.868,144.8285,80.0,35.0,161.0
Altona,3,u,730000.0,13.8,3018.0,2.0,1.0,70.0,3.0,2014.0,Hobsons Bay,-37.868,144.8285,88.0,24.0,251.0
Altona,3,h,900000.0,13.8,3018.0,1.0,4.0,697.0,,,Hobsons Bay,-37.871,144.8075,80.0,35.0,161.0
Altona,3,h,900000.0,13.8,3018.0,1.0,4.0,697.0,,,Hobsons Bay,-37.871,144.8075,88.0,24.0,251.0
Altona,3,h,740000.0,13.8,3018.0,1.0,2.0,604.0,,,Hobsons Bay,-37.8631,144.8195,80.0,35.0,161.0
Altona,3,h,740000.0,13.8,3018.0,1.0,2.0,604.0,,,Hobsons Bay,-37.8631,144.8195,88.0,24.0,251.0
Altona,4,h,931000.0,13.8,3018.0,2.0,3.0,532.0,,1970.0,Hobsons Bay,-37.8637,144.8365,80.0,35.0,161.0
Altona,4,h,931000.0,13.8,3018.0,2.0,3.0,532.0,,1970.0,Hobsons Bay,-37.8637,144.8365,88.0,24.0,251.0
Altona,2,h,535600.0,13.8,3018.0,1.0,1.0,154.0,91.0,1996.0,Hobsons Bay,-37.8646,144.8272,80.0,35.0,161.0
Altona,2,h,535600.0,13.8,3018.0,1.0,1.0,154.0,91.0,1996.0,Hobsons Bay,-37.8646,144.8272,88.0,24.0,251.0
Altona North,3,h,781000.0,11.1,3025.0,1.0,2.0,533.0,117.0,1970.0,Hobsons Bay,-37.8291,144.835,113.33333333333333,50.0,239.0
Altona North,3,h,781000.0,11.1,3025.0,1.0,2.0,533.0,117.0,1970.0,Hobsons Bay,-37.8291,144.835,114.25,46.0,300.0
Altona North,3,h,750000.0,11.1,3025.0,1.0,3.0,554.0,,,Hobsons Bay,-37.8449,144.85,113.33333333333333,50.0,239.0
Altona North,3,h,750000.0,11.1,3025.0,1.0,3.0,554.0,,,Hobsons Bay,-37.8449,144.85,114.25,46.0,300.0
Altona North,2,t,421000.0,11.1,3025.0,1.0,1.0,77.0,77.0,2009.0,Hobsons Bay,-37.8351,144.8529,113.33333333333333,50.0,239.0
Altona North,2,t,421000.0,11.1,3025.0,1.0,1.0,77.0,77.0,2009.0,Hobsons Bay,-37.8351,144.8529,114.25,46.0,300.0
Altona North,3,h,1405000.0,11.1,3025.0,1.0,3.0,655.0,,,Hobsons Bay,-37.8338,144.8562,113.33333333333333,50.0,239.0
Altona North,3,h,1405000.0,11.1,3025.0,1.0,3.0,655.0,,,Hobsons Bay,-37.8338,144.8562,114.25,46.0,300.0
Altona North,3,h,683000.0,11.1,3025.0,1.0,2.0,534.0,167.0,1967.0,Hobsons Bay,-37.8284,144.8355,113.33333333333333,50.0,239.0
Altona North,3,h,683000.0,11.1,3025.0,1.0,2.0,534.0,167.0,1967.0,Hobsons Bay,-37.8284,144.8355,114.25,46.0,300.0
Altona North,3,h,623000.0,11.1,3025.0,1.0,3.0,540.0,,,Hobsons Bay,-37.8267,144.8368,113.33333333333333,50.0,239.0
Altona North,3,h,623000.0,11.1,3025.0,1.0,3.0,540.0,,,Hobsons Bay,-37.8267,144.8368,114.25,46.0,300.0
Altona North,3,h,588000.0,11.1,3025.0,1.0,1.0,328.0,118.0,1970.0,Hobsons Bay,-37.838,144.8555,113.33333333333333,50.0,239.0
Altona North,3,h,588000.0,11.1,3025.0,1.0,1.0,328.0,118.0,1970.0,Hobsons Bay,-37.838,144.8555,114.25,46.0,300.0
Altona North,3,h,710000.0,11.1,3025.0,1.0,3.0,540.0,116.0,1960.0,Hobsons Bay,-37.8294,144.8378,113.33333333333333,50.0,239.0
Altona North,3,h,710000.0,11.1,3025.0,1.0,3.0,540.0,116.0,1960.0,Hobsons Bay,-37.8294,144.8378,114.25,46.0,300.0
Altona North,4,h,875000.0,11.1,3025.0,1.0,4.0,559.0,169.0,1965.0,Hobsons Bay,-37.8448,144.8529,113.33333333333333,50.0,239.0
Altona North,4,h,875000.0,11.1,3025.0,1.0,4.0,559.0,169.0,1965.0,Hobsons Bay,-37.8448,144.8529,114.25,46.0,300.0
Altona North,3,h,700000.0,11.1,3025.0,1.0,3.0,554.0,,,Hobsons Bay,-37.8449,144.85,113.33333333333333,50.0,239.0
Altona North,3,h,700000.0,11.1,3025.0,1.0,3.0,554.0,,,Hobsons Bay,-37.8449,144.85,114.25,46.0,300.0
Altona North,2,t,640000.0,11.1,3025.0,1.0,1.0,252.0,,1965.0,Hobsons Bay,-37.8397,144.8602,113.33333333333333,50.0,239.0
Altona North,2,t,640000.0,11.1,3025.0,1.0,1.0,252.0,,1965.0,Hobsons Bay,-37.8397,144.8602,114.25,46.0,300.0
Altona North,4,h,650000.0,11.1,3025.0,1.0,4.0,558.0,,,Hobsons Bay,-37.8451,144.8529,113.33333333333333,50.0,239.0
Altona North,4,h,650000.0,11.1,3025.0,1.0,4.0,558.0,,,Hobsons Bay,-37.8451,144.8529,114.25,46.0,300.0
Altona North,3,h,675000.0,11.1,3025.0,2.0,2.0,171.0,109.0,2012.0,Hobsons Bay,-37.8337,144.8554,113.33333333333333,50.0,239.0
Altona North,3,h,675000.0,11.1,3025.0,2.0,2.0,171.0,109.0,2012.0,Hobsons Bay,-37.8337,144.8554,114.25,46.0,300.0
Altona North,3,h,708000.0,11.1,3025.0,1.0,2.0,585.0,97.0,1960.0,Hobsons Bay,-37.8258,144.8523,113.33333333333333,50.0,239.0
Altona North,3,h,708000.0,11.1,3025.0,1.0,2.0,585.0,97.0,1960.0,Hobsons Bay,-37.8258,144.8523,114.25,46.0,300.0
Altona North,4,h,965000.0,11.1,3025.0,1.0,4.0,851.0,,,Hobsons Bay,-37.8345,144.8444,113.33333333333333,50.0,239.0
Altona North,4,h,965000.0,11.1,3025.0,1.0,4.0,851.0,,,Hobsons Bay,-37.8345,144.8444,114.25,46.0,300.0
Altona North,3,h,680000.0,11.1,3025.0,1.0,3.0,551.0,,,Hobsons Bay,-37.8254,144.8514,113.33333333333333,50.0,239.0
Altona North,3,h,680000.0,11.1,3025.0,1.0,3.0,551.0,,,Hobsons Bay,-37.8254,144.8514,114.25,46.0,300.0
Altona North,3,h,770000.0,11.1,3025.0,1.0,3.0,602.0,603.0,,Hobsons Bay,-37.8327,144.8451,113.33333333333333,50.0,239.0
Altona North,3,h,770000.0,11.1,3025.0,1.0,3.0,602.0,603.0,,Hobsons Bay,-37.8327,144.8451,114.25,46.0,300.0
Altona North,3,h,923000.0,11.1,3025.0,1.0,2.0,740.0,,,Hobsons Bay,-37.8269,144.8455,113.33333333333333,50.0,239.0
Altona North,3,h,923000.0,11.1,3025.0,1.0,2.0,740.0,,,Hobsons Bay,-37.8269,144.8455,114.25,46.0,300.0
Altona North,4,h,693000.0,11.1,3025.0,2.0,4.0,315.0,170.0,2008.0,Hobsons Bay,-37.8391,144.8467,113.33333333333333,50.0,239.0
Altona North,4,h,693000.0,11.1,3025.0,2.0,4.0,315.0,170.0,2008.0,Hobsons Bay,-37.8391,144.8467,114.25,46.0,300.0
Altona North,3,h,620000.0,11.1,3025.0,2.0,2.0,276.0,100.0,2010.0,Hobsons Bay,-37.8262,144.8443,113.33333333333333,50.0,239.0
Altona North,3,h,620000.0,11.1,3025.0,2.0,2.0,276.0,100.0,2010.0,Hobsons Bay,-37.8262,144.8443,114.25,46.0,300.0
Altona North,3,h,728500.0,11.1,3025.0,1.0,1.0,531.0,157.0,1960.0,Hobsons Bay,-37.8277,144.8385,113.33333333333333,50.0,239.0
Altona North,3,h,728500.0,11.1,3025.0,1.0,1.0,531.0,157.0,1960.0,Hobsons Bay,-37.8277,144.8385,114.25,46.0,300.0
Altona North,3,h,931000.0,11.1,3025.0,2.0,1.0,590.0,160.0,1950.0,Hobsons Bay,-37.8382,144.8649,113.33333333333333,50.0,239.0
Altona North,3,h,931000.0,11.1,3025.0,2.0,1.0,590.0,160.0,1950.0,Hobsons Bay,-37.8382,144.8649,114.25,46.0,300.0
Altona North,3,h,988000.0,11.1,3025.0,1.0,4.0,715.0,,2008.0,Hobsons Bay,-37.8423,144.8632,113.33333333333333,50.0,239.0
Altona North,3,h,988000.0,11.1,3025.0,1.0,4.0,715.0,,2008.0,Hobsons Bay,-37.8423,144.8632,114.25,46.0,300.0
Altona North,3,h,590000.0,11.1,3025.0,1.0,2.0,561.0,,,Hobsons Bay,-37.8444,144.8491,113.33333333333333,50.0,239.0
Altona North,3,h,590000.0,11.1,3025.0,1.0,2.0,561.0,,,Hobsons Bay,-37.8444,144.8491,114.25,46.0,300.0
Altona North,2,h,610000.0,11.1,3025.0,1.0,2.0,691.0,,,Hobsons Bay,-37.834,144.8553,113.33333333333333,50.0,239.0
Altona North,2,h,610000.0,11.1,3025.0,1.0,2.0,691.0,,,Hobsons Bay,-37.834,144.8553,114.25,46.0,300.0
Altona North,3,h,815000.0,11.1,3025.0,2.0,3.0,555.0,130.0,1960.0,Hobsons Bay,-37.8318,144.8388,113.33333333333333,50.0,239.0
Altona North,3,h,815000.0,11.1,3025.0,2.0,3.0,555.0,130.0,1960.0,Hobsons Bay,-37.8318,144.8388,114.25,46.0,300.0
Altona North,4,h,970000.0,11.1,3025.0,1.0,2.0,708.0,,,Hobsons Bay,-37.833,144.8494,113.33333333333333,50.0,239.0
Altona North,4,h,970000.0,11.1,3025.0,1.0,2.0,708.0,,,Hobsons Bay,-37.833,144.8494,114.25,46.0,300.0
Altona North,4,h,760000.0,11.1,3025.0,1.0,3.0,668.0,,,Hobsons Bay,-37.8262,144.8439,113.33333333333333,50.0,239.0
